text,favourite_count,retweet_count,created_at,polarity,Expression
"RT @DougieGentles: @YardleyShooting I’ve had (got) a persistent dry cough for the last 12 years. Long before COVID-19 came along, before pp…",0,12,2021-09-06 23:45:54,-0.03888888888888888,Negative
RT @JamaicaGleaner: The management of Isratech Jamaica Limited is standing by its decision to require workers to become vaccinated against…,0,75,2021-09-06 23:45:53,-0.07142857142857142,Negative
"RT @imkrissuela: KAKAPALAN KO NA TALAGA MUKHA KO. So, our Nanay just tested positive for Covid-19 and we realy need your help. Nag uundergo…",0,6152,2021-09-06 23:45:53,0.22727272727272727,Positive
"@EFFSouthAfrica @RamaboduObakeng Salary works are the best and more preferable for sure.
But been my own boss is what makes me more happy 👍,COVID-19 makes me loose my job and started trading 
Thanks for the mentorship of @Josebrownie1 I earn more than monthly salary on weekly trade,
Start trading with him☝️",0,0,2021-09-06 23:45:52,0.5025641025641026,Positive
Kevin Rudd blasts Sky News over Ivermectin and COVID-19 ‘quackery’ | The New Daily https://t.co/BVyYIVK91Q,0,0,2021-09-06 23:45:52,0.06818181818181818,Positive
"RT @kylegriffin1: Texas schools have amassed more than 50,000 confirmed COVID cases in students in just a couple of weeks. More than a doze…",0,3838,2021-09-06 23:45:51,0.4666666666666666,Positive
Daily COVID-19 infections up more than 300 percent from Labor Day last year #SmartNews  https://t.co/AuAr53Hosu,0,0,2021-09-06 23:45:51,0.16666666666666666,Positive
"RT @TheRealHoarse: “Christina Lowe, 32, and her husband Mikel were strongly opposed to the COVID-19 vaccine and masks.”

Mikel isn’t oppose…",0,457,2021-09-06 23:45:51,0.4333333333333333,Positive
RT @MaxBoot: The establishment stumbled in Afghanistan but still has a much better track record than populists like Trump. His mishandling…,0,73,2021-09-06 23:45:50,0.5,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:50,0.0909090909090909,Positive
RT @JCBua: This is Literally the Most Breathtaking Article I’ve Ever Read About The Ravages Of COVID. Please Read &amp; Share! 😷💉 #GetVaxxed  h…,0,795,2021-09-06 23:45:49,0.75,Positive
"RT @NYDailyNews: The mu COVID-19 variant has been found in 49 states. 

Health officials believe mu is even more transmissible that the del…",0,634,2021-09-06 23:45:49,0.5,Positive
"RT @oskarhowell: So David Seymour didn't say a word when we let our elderly get first access to the vaccine based on their heightened risk,…",0,164,2021-09-06 23:45:49,0.25,Positive
"RT @jbhavan: #Singapore officials on Monday 
indicated they may reverse or slow down their vaunted ""endemic"" Covid-19 policy despite 80% pl…",0,142,2021-09-06 23:45:48,-0.2277777777777778,Negative
"Florida businesses and governments that require proof of COVID-19 vaccination from customers or members of the public will soon face $5,000 fines, according to a new Department of Health rule.
 https://t.co/ACYKoACoDu",45,16,2021-09-06 23:45:48,0.06818181818181818,Positive
Please be sure you understand the Covid Protocols before attending classes on campus https://t.co/g1Y3gz2VKQ,2,0,2021-09-06 23:45:48,0.5,Positive
RT @groth1945: 🆘 My Friends !Fauci “ Keeping an Eye on the Mu Variant !” That has to make us all feel safe ! The Peter Principle Bureaucrat…,0,132,2021-09-06 23:45:47,0.625,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:47,0.0909090909090909,Positive
"RT @machinelearnTec: Unsupervised artificial intelligence predicts COVID-19 progression, survival rates based on CT scans - Radiology Busin…",0,19,2021-09-06 23:45:46,-0.6,Negative
"RT @DrEricDing: Texas schools have amassed more than 50,000 confirmed coronavirus student cases in just weeks. More than a dozen school dis…",0,9383,2021-09-06 23:45:46,0.4666666666666666,Positive
RT @drsanjaygupta: Another reason to get vaccinated: being fully vaccinated reduces odds of long-term Covid-19 symptoms by half https://t.c…,0,536,2021-09-06 23:45:45,-0.16666666666666666,Negative
"RT @jaevionn: Good news!!! 575,103 doses of the covid-19 vaccine administered in #Jamaica

Let's continue to do all we can to #VaccinateJa…",0,88,2021-09-06 23:45:45,1.0,Positive
"RT @NYDailyNews: The mu COVID-19 variant has been found in 49 states. 

Health officials believe mu is even more transmissible that the del…",0,634,2021-09-06 23:45:45,0.5,Positive
RT @Potatopolitics: America seems proud to be the country with most covid 19 deaths because 10 rich people doubled their bank accounts whil…,0,4284,2021-09-06 23:45:44,0.5583333333333333,Positive
"@EFFSouthAfrica @RamaboduObakeng Salary works are the best and more preferable for sure.
But been my own boss is what makes me more happy 👍,COVID-19 makes me loose my job and started trading 
Thanks for the mentorship of @Josebrownie1 I earn more than monthly salary on weekly trade,
Start trading with him☝️",0,0,2021-09-06 23:45:43,0.5025641025641026,Positive
RT @liberal_party: Businesses were hit hard by COVID-19. Some are just starting to recover. Now is the time to keep investing in our busine…,0,87,2021-09-06 23:45:43,-0.14583333333333334,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:42,0.0909090909090909,Positive
"@shesgotitgoinon Covid got everyone the COVID-19 Lbs, lol but it’s time too get back at it 🏋️‍♀️🚴‍♂️🤺👈I threw in fencing because who the hell ever uses that emoji? 🤷🏼‍♂️",1,0,2021-09-06 23:45:42,0.4,Positive
RT @Dynaia1: Has Covid-19 made it hard for Romance nowadays?,0,2,2021-09-06 23:45:42,-0.2916666666666667,Negative
"This Labor Day, Louisville Metro EMS responded to 911 calls suspected to be COVID-19 emergencies. Patients experienced extreme fatigue, fever, and respiratory issues. Kentucky has steadily recently reported 4,400 caronavirus infections confirmed daily.

For @GettyImagesNews https://t.co/JwckzsBMCV",2,1,2021-09-06 23:45:42,0.21500000000000002,Positive
RT @nolahealthdept: The Central City Senior Center now has rapid COVID-19 testing available from 10-4 each day. This location is also a Fir…,0,22,2021-09-06 23:45:41,0.10000000000000002,Positive
RT @AmyA1A: The AP reported that 70% of recent calls to the Mississippi Poison Control Center were from people who had ingested ivermectin…,0,3176,2021-09-06 23:45:38,-0.05,Negative
"RT @machinelearnTec: Unsupervised artificial intelligence predicts COVID-19 progression, survival rates based on CT scans - Radiology Busin…",0,19,2021-09-06 23:45:38,-0.6,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:38,0.0909090909090909,Positive
"RT @LiamSchubel: Latest update from the world’s largest penal colony:

“New freedoms have been announced for fully vaccinated people and th…",0,3,2021-09-06 23:45:37,0.3181818181818182,Positive
"RT @cbouzy: When red states sends its people, they’re not sending their best. They’re sending people that have lots of problems, and they’r…",0,40,2021-09-06 23:45:37,0.5,Positive
"https://t.co/6oD6Bi9Hg3

Covid-19: UK passes 7 million confirmed Covid cases

#CORONAVIRUS #COVID #COVID19 #TRUMPVIRUS",0,0,2021-09-06 23:45:34,0.4,Positive
"RT @photosSMH: Behind the lens: the photo that captured Wilcannia’s COVID-19 plight https://t.co/YCTJYWKA7n 
@_Biancah with @smh chief phot…",0,2,2021-09-06 23:45:34,-0.4,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:32,0.0909090909090909,Positive
RT @Phil_Lewis_: Arkansas jail inmates say they were unknowingly given unproven COVID-19 treatment ivermectin: 'They were running experimen…,0,172,2021-09-06 23:45:30,-0.1,Negative
RT @Potatopolitics: America seems proud to be the country with most covid 19 deaths because 10 rich people doubled their bank accounts whil…,0,4284,2021-09-06 23:45:29,0.5583333333333333,Positive
"RT @HoustonPubMedia: Texas schools have amassed more than 50,000 confirmed coronavirus cases in students in just a couple of weeks. The sta…",0,9881,2021-09-06 23:45:29,0.45,Positive
RT @NursingNotesUK: It is with great sadness we announce that nurse Veronica Guy has sadly died from COVID-19. Colleagues said that Veronic…,0,1112,2021-09-06 23:45:28,0.15000000000000002,Positive
"RT @PaulHinmanWIPA: Trying to bribe Albertans to take Covid-19 vaccines is unethical and wrong.

Jason Kenney needs to apologize and end th…",0,109,2021-09-06 23:45:27,-0.5,Negative
"RT @PlatoPox: Who's vaccinated?

• Donald Trump and every other living US president
• All 50 Governors
• Nearly 100% of US Congress
• 96% o…",0,29,2021-09-06 23:45:25,-0.012499999999999997,Negative
"A second Butler County judge sided w a local hospital and reversed a previous court order forcing it to honor a prescription of ivermectin, which experts have warned against as a COVID-19 treatment, for a patient who has spent weeks in the ICU https://t.co/WV4mMHx8nZ",0,0,2021-09-06 23:45:23,-0.06666666666666667,Negative
"RT @UNICEF: People around the world are concerned about the highly-contagious Delta variant of COVID-19. 

We’ve gathered the latest expert…",0,43,2021-09-06 23:45:23,0.5,Positive
Daily Covid Deaths per 1K Population by County For KY   2021-09-03:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/u9U10jrcM3,0,0,2021-09-06 23:45:22,0.1,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:22,0.0909090909090909,Positive
Hundreds of thousands of dead Americans &amp; many dying daily as Republicans continue intentionally spreading covid-19! Law Enforcement has yet to respond? @POTUS @VP @TheJusticeDept @FBI @SenateDems @HouseDemocrats Leadership appears absent! Likely partying on Manchin's yacht?,4,1,2021-09-06 23:45:22,0.075,Positive
RT @drsanjaygupta: Another reason to get vaccinated: being fully vaccinated reduces odds of long-term Covid-19 symptoms by half https://t.c…,0,536,2021-09-06 23:45:22,-0.16666666666666666,Negative
"RT @carlavanzandt: At least 45 districts shut down in-person classes due to COVID-19 cases, affecting more than 40,000 students https://t.c…",0,2,2021-09-06 23:45:21,-0.0201388888888889,Negative
"RT @dnewbern01: WTF @GovRonDeSantis?!?!
And of course #DeathSantis
has no comment 🤬

#DemVoice1

Open SmartNews and read ""15 Staff Members…",0,21,2021-09-06 23:45:21,-0.390625,Negative
"RT @HenricoSchools: What happens when a student or staff member tests positive for, or has a known exposure to, COVID-19? See this graphic…",0,12,2021-09-06 23:45:21,0.22727272727272727,Positive
RT @TheWrap: #JoeRogan has tested negative for COVID-19 two days after revealing he'd tested positive for the virus. https://t.co/TFng6WXRV2,0,2012,2021-09-06 23:45:21,-0.03636363636363636,Negative
"COVID-19 cases in Johnson City schools have been largely flat for the past two weeks following implementation of universal masking, after a dramatic rise at the beginning of the school year.
https://t.co/ak8RI4zacv https://t.co/39s1zu5BnX",55,18,2021-09-06 23:45:20,-0.14166666666666666,Negative
"Georgia Football at 'Highest Spike' of Positive COVID-19 Cases, per HC Kirby Smart – Bleacher Report https://t.co/u7lGHsfHYB",0,0,2021-09-06 23:45:19,0.22077922077922077,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:18,0.0909090909090909,Positive
@EmmaSTennant Can you show me where the NHS was “overwhelmed” by COVID cases during the pandemic versus capacity in other years? Clue: it wasn’t https://t.co/Fzrm9tEZtB https://t.co/Zfw9nlwl4P,433,49,2021-09-06 23:45:18,-0.125,Negative
RT @groth1945: 🆘 My Friends !Fauci “ Keeping an Eye on the Mu Variant !” That has to make us all feel safe ! The Peter Principle Bureaucrat…,0,132,2021-09-06 23:45:18,0.625,Positive
"At least 45 districts shut down in-person classes due to COVID-19 cases, affecting more than 40,000 students in Texas https://t.co/EWmXKqiYAw",1,2,2021-09-06 23:45:17,-0.0201388888888889,Negative
"RT @jsolomonReports: Real rebels: Eric Clapton, Van Morrison defy COVID-19 groupthink | Just The News https://t.co/btjAPSrOpt",0,512,2021-09-06 23:45:17,0.2,Positive
RT @dothaneagle: Labor Day 2021 represents a perilous crossroads for millions of Americans: Two primary anchors of the government's COVID-1…,0,1,2021-09-06 23:45:16,0.4,Positive
"@getvaxxedstat So, now tell the ENTIRE story.
How did Pt overdose on #Ivermectin ?

Knowing full well that #COVIDVaccines DO NOT stop #Covid_19",0,0,2021-09-06 23:45:16,0.175,Positive
"RT @nycHealthy: You will need to show proof of COVID-19 vaccination to enjoy indoor restaurants, bars, gyms, movie theaters, Broadway shows…",0,30,2021-09-06 23:45:15,0.4,Positive
"RT @HenricoSchools: What happens when a student or staff member tests positive for, or has a known exposure to, COVID-19? See this graphic…",0,12,2021-09-06 23:45:14,0.22727272727272727,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:14,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:14,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:14,0.0909090909090909,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:45:11,0.0909090909090909,Positive
"RT @GreenPACdotca: No issue will impact our #health more than #climatechange 

Find out about your candidates' plans for tackling the #Clim…",0,8,2021-09-06 23:45:09,0.5,Positive
"#COVID19 Materials for the #IDD community (People with Intellectual and Developmental Disabilities and Care Providers) 
https://t.co/oORlV5IkTe 
#EndThePandemic  #DisabilityTwitter  #pandemicparenting #NY",0,0,2021-09-06 23:45:08,0.3,Positive
